t,x,tf,ts
0.3288531249999999,0.679,0.9999803,0.9998566
0.3670624999999999,0.771,0.9999977,0.99995375
0.1342874999999999,0.711,1.0000948,0.9999794
0.180034375,0.864,1.0001165,0.9999969
0.020865625,0.742,1.000125,0.9998585
0.947640625,0.212,3.4251392,3.0598123
0.142403125,0.543,0.99991614,0.9998872
0.4067125,0.046,3.5542471,2.0530612
0.2751406249999999,0.171,1.0179937,1.0044649
0.8152406249999999,0.318,2.813215,2.395301
0.3664937499999999,0.967,1.0001168,1.0000784
0.206784375,0.704,0.9999325,0.9999418
0.3619249999999999,0.37,1.0248053,1.0088499
0.26823125,0.976,1.0000038,0.99996233
0.65945,0.946,1.0055442,1.0028096
0.4690562499999999,0.5650000000000001,1.0224662,1.0103412
0.1483874999999999,0.043,1.000046,1.0001494
0.384915625,0.939,1.0000634,1.0000792
0.4607156249999999,0.028,3.7784379,2.360175
0.325053125,0.739,1.0000434,0.9998891
0.2952968749999999,0.368,0.9997481,0.9997231
0.1391593749999999,0.2,1.000041,0.99999833
0.4113156249999999,0.313,1.3147181,1.1278497
0.0726937499999999,0.954,1.0001854,1.0000275
0.2397937499999999,0.519,0.9995456,0.9998727
0.8731874999999999,0.3,3.0037928,2.6044612
0.8800781249999999,0.21,3.3537736,2.948639
0.5987343749999999,0.192,2.9317122,2.2969308
0.8014499999999999,0.409,2.3760772,2.000504
0.5361468749999999,0.5670000000000001,1.0946559,1.0461264
0.53184375,0.13,3.1538496,2.3235068
0.494815625,0.197,2.549659,1.8611782
0.3869343749999999,0.967,1.0000628,1.0000944
0.8419843749999999,0.364,2.6735659,2.2800045
0.8607562499999999,0.074,3.7795277,3.291967
0.3819031249999999,0.01,3.8935025,1.9762774
0.508484375,0.464,1.2129803,1.1028535
0.5344125,0.384,1.5824332,1.3101406
0.656309375,0.174,3.161474,2.560053
0.813428125,0.235,3.1624782,2.720385
0.4601687499999999,0.6890000000000001,1.0015208,1.0006533
0.4947343749999999,0.131,3.0480864,2.164904
0.90960625,0.118,3.6763394,3.2668319
0.3892437499999999,0.107,2.844425,1.7274678
0.71534375,0.291,2.7022927,2.2342134
0.3060124999999999,0.671,0.99989504,0.9998473
0.1876749999999999,0.8150000000000001,1.0000788,0.9999831
0.4474749999999999,0.839,1.000097,1.0000106
0.6977406249999999,0.536,1.5568016,1.3395147
0.4832468749999999,0.343,1.5442588,1.2666749
0.7920437499999999,0.086,3.7033968,3.160131
0.544646875,0.56,1.1175563,1.0579532
0.9170625,0.843,1.2836206,1.1818279
0.5637624999999999,0.019,3.888076,2.7564642
0.26286875,0.537,0.9995465,0.99984705
0.93216875,0.453,2.5117195,2.1638324
0.7353718749999999,0.809,1.0928307,1.0497421
0.63935,0.966,1.0022776,1.0011859
0.4706249999999999,0.623,1.0077854,1.0038337
0.8195562499999999,0.498,2.0481994,1.733949
0.8966843749999999,0.224,3.3254957,2.9315774
0.5450531249999999,0.421,1.4704729,1.2491523
0.6599156249999999,0.235,2.8481963,2.3081353
0.1051874999999999,0.016,0.99973005,0.9999027
0.0704656249999999,0.193,0.99993366,1.0000575
0.526015625,0.508,1.1645164,1.0803616
0.5868406249999999,0.222,2.716784,2.118162
0.35328125,0.759,1.0000451,0.9999293
0.2175937499999999,0.324,0.99968874,0.99992263
0.0138468749999999,0.7030000000000001,1.0001385,0.9998307
0.588628125,0.15,3.1562016,2.4461608
0.8057187499999999,0.742,1.2788452,1.1675019
0.4025812499999999,0.277,1.4358058,1.1737608
0.4743999999999999,0.234,2.1738968,1.6053305
0.949975,0.868,1.293173,1.1937463
0.7613656249999999,0.472,1.9898546,1.6709838
0.1132437499999999,0.882,1.0001974,1.0000281
0.4600062499999999,0.33,1.4918368,1.2289684
0.9554125,0.901,1.2514694,1.1698039
0.7853718749999999,0.623,1.5177943,1.3269594
0.067140625,0.003,0.9999814,0.99985534
0.692703125,0.667,1.2133043,1.1190729
0.4667874999999999,0.677,1.0024066,1.0011356
0.0428999999999999,0.875,1.0001317,0.99996924
0.5946343749999999,0.642,1.0936754,1.0475216
0.3440531249999999,0.638,0.9998346,0.9998231
0.1784374999999999,0.641,0.9999772,0.99995595
0.1094874999999999,0.267,0.9998985,0.9998716
0.5636874999999999,0.76,1.0111297,1.0051936
0.0409625,0.59,0.99993664,0.99979013
0.8763593749999999,0.227,3.2879262,2.882387
0.30106875,0.512,0.9997318,0.99978745
0.1704093749999999,0.211,0.9999534,1.0000002
0.0328156249999999,0.504,0.9998805,0.9998046
0.28520625,0.156,1.1010206,1.0207795
0.622115625,0.022,3.8881233,2.918496
0.195984375,0.684,0.99995625,0.99995196
0.6425593749999999,0.938,1.0041482,1.0018768
0.0216718749999999,0.427,0.99985224,0.9999037
0.7744249999999999,0.293,2.8348305,2.3913167
0.69995625,0.313,2.5500875,2.0947685
0.2004187499999999,0.239,0.999884,0.9999969
0.8029749999999999,0.131,3.55108,3.0606627
0.85791875,0.546,1.9644716,1.6759181
0.94715625,0.198,3.4683454,3.1024694
0.00879375,0.608,1.0001028,0.9998143
0.3458374999999999,0.657,0.99987483,0.9998412
0.1976468749999999,0.389,0.99968326,0.99987704
0.2034124999999999,0.611,0.999846,0.9999281
0.8166437499999999,0.187,3.357475,2.904577
0.4577031249999999,0.978,0.9998351,0.99997675
0.16043125,0.472,0.9998395,0.9998634
0.1191812499999999,0.704,1.0000794,0.99996495
0.0276124999999999,0.069,1.0001526,1.0000517
0.0606499999999999,0.055,1.0001137,0.9999634
0.612825,0.6,1.1807969,1.0954516
0.212990625,0.908,1.0000398,0.99996394
0.5626812499999999,0.184,2.881205,2.2020497
0.0271812499999999,0.371,0.99979585,0.99994916
0.7505062499999999,0.319,2.6564057,2.2179832
0.6336656249999999,0.202,2.9624054,2.3698385
0.6701843749999999,0.679,1.1565279,1.0845442
0.4253656249999999,0.898,0.9999795,1.0000595
0.44568125,0.923,0.99994093,1.0000196
0.8920312499999999,0.788,1.3422723,1.2173536
0.5713843749999999,0.986,0.9996585,0.9995725
0.20663125,0.044,0.9999444,0.999915
0.4946406249999999,0.436,1.2423327,1.1154699
0.8261499999999999,0.158,3.4765913,3.0205345
0.6761874999999999,0.514,1.5686917,1.3431149
0.549078125,0.244,2.44523,1.8743443
0.3820437499999999,0.7000000000000001,0.99984604,0.99991
0.7559374999999999,0.592,1.5361192,1.3354288
0.3360625,0.951,1.0001327,1.0000298
0.7834625,0.485,2.0001156,1.6855781
0.8081218749999999,0.409,2.3937373,2.018234
0.6362125,0.864,1.0118773,1.0051332
0.3854312499999999,0.809,0.9999741,1.0000036
0.27810625,0.377,0.99980396,0.9998139
0.4306406249999999,0.474,1.0378017,1.0158988
0.4234468749999999,0.897,0.9999794,1.0000613
0.0987562499999999,0.86,1.0001771,1.0000165
0.686359375,0.087,3.620672,2.9462738
0.8239843749999999,0.079,3.7457614,3.227705
0.934665625,0.862,1.2795457,1.1821992
0.7516593749999999,0.886,1.0535169,1.0290369
0.2190437499999999,0.921,1.0000291,0.99996
0.7993374999999999,0.714,1.3223352,1.195509
0.0468656249999999,0.77,1.0000862,0.99991214
0.803653125,0.221,3.2039335,2.751894
0.6389937499999999,0.755,1.0491285,1.0244273
0.11585,0.45,0.9997369,0.9997721
0.748771875,0.114,3.5644536,3.0052164
0.9402875,0.182,3.5107512,3.1398072
0.6459593749999999,0.759,1.0519649,1.0259411
0.0755499999999999,0.938,1.0001844,1.000025
0.5554625,0.227,2.5796793,1.9764309
0.399565625,0.137,2.5825686,1.6556435
0.8494093749999999,0.626,1.6657423,1.4431548
0.1720749999999999,0.072,1.0002376,1.0002375
0.82546875,0.627,1.603979,1.3941125
0.2642843749999999,0.189,1.0017455,1.0005255
0.60658125,0.675,1.076358,1.038651
0.21944375,0.607,0.9997586,0.99990714
0.000203125,0.132,1.0000131,1.0002149
0.95988125,0.092,3.773587,3.3851008
0.6786687499999999,0.895,1.0170851,1.008198
0.2605906249999999,0.958,0.99999726,0.9999515
0.3792531249999999,0.485,1.0024427,1.0011394
0.8294156249999999,0.651,1.5426505,1.3504235
0.1618093749999999,0.627,1.0000021,0.9999528
0.6463312499999999,0.185,3.0834785,2.4836788
0.6965125,0.862,1.0337541,1.0167367
0.7295499999999999,0.262,2.878778,2.398463
0.4244656249999999,0.743,1.0002532,1.0000281
0.580753125,0.394,1.7244952,1.4161638
0.6165468749999999,0.365,2.005081,1.622649
0.601140625,0.344,2.0566506,1.6498482
0.568,0.796,1.0072142,1.0031374
0.188290625,0.06,1.0004625,1.000151
0.345090625,0.119,2.336558,1.4007311
0.6522625,0.304,2.4538014,1.9820974
0.601625,0.916,1.0020628,1.0006127
0.5752468749999999,0.157,3.0838215,2.3693237
0.782453125,0.102,3.639207,3.1039422
0.156540625,0.262,0.9998677,0.9998698
0.3569593749999999,0.584,0.99961233,0.99976027
0.6127999999999999,0.855,1.0083356,1.0033941
0.0352687499999999,0.005,0.9999878,0.99990165
0.1173437499999999,0.469,0.9997653,0.99978673
0.8078562499999999,0.606,1.6253674,1.406971
0.7950218749999999,0.359,2.583278,2.1777532
0.657871875,0.097,3.5469518,2.8479815
0.490578125,0.157,2.8366175,2.0282578
0.7177874999999999,0.384,2.2527509,1.8619819
0.9461125,0.209,3.4329734,3.0667672
0.0153812499999999,0.731,1.0001426,0.99984664
0.920259375,0.849,1.2786477,1.179149
0.59519375,0.451,1.5368742,1.3029704
0.714325,0.973,1.0130303,1.0082365
0.6627749999999999,0.524,1.4950485,1.2918781
0.165171875,0.839,1.0001425,1.0000079
0.2690437499999999,0.121,1.0739821,1.0127437
0.7382781249999999,0.088,3.658691,3.0554001
0.2987718749999999,0.735,0.9999238,0.9998693
0.0375249999999999,0.108,1.0000246,1.0000927
0.1498249999999999,0.651,1.0000371,0.9999597
0.0015906249999999,0.081,1.0001553,1.0001699
0.0049999999999999,0.643,1.0001516,0.99981624
0.2456312499999999,0.378,0.9996215,0.9998979
0.572553125,0.251,2.4893157,1.9335332
0.1951312499999999,0.774,1.0000333,0.9999688
0.6571468749999999,0.647,1.18361,1.0995903
0.889640625,0.8270000000000001,1.2676411,1.1678212
0.4861187499999999,0.028,3.795465,2.46865
0.9391125,0.314,3.0636373,2.6927335
0.7390437499999999,0.7000000000000001,1.2379129,1.1369138
0.8859374999999999,0.485,2.2740629,1.9403827
0.2828624999999999,0.877,0.99999404,0.9999231
0.5728624999999999,0.721,1.0239183,1.0116224
0.661790625,0.683,1.1384602,1.0739019
0.5022781249999999,0.644,1.0144644,1.0070801
0.5574374999999999,0.2,2.7618783,2.1083858
0.5181625,0.14,3.04946,2.2249062
0.931428125,0.603,1.942975,1.6732914
0.34201875,0.662,0.99991107,0.99984574
0.089965625,0.669,1.0000063,0.9999036
0.657359375,0.475,1.653546,1.3955956
0.8042874999999999,0.71,1.340394,1.207901
0.7873843749999999,0.165,3.4055505,2.9207518
0.746915625,0.5630000000000001,1.6044929,1.3816764
0.77830625,0.053,3.8126583,3.2014008
0.955525,0.516,2.3200407,1.998249
0.708290625,0.447,1.9343807,1.6113558
0.20204375,0.379,0.99966407,0.9998821
0.899496875,0.8320000000000001,1.2746452,1.1735761
0.4499281249999999,0.804,1.000186,1.0000238
0.2842249999999999,0.916,1.0000148,0.99994314
0.004734375,0.145,0.9999511,1.0001967
0.5008499999999999,0.471,1.1766186,1.0839036
0.64074375,0.896,1.0080911,1.0034287
0.2896999999999999,0.899,1.0000209,0.9999384
0.7440374999999999,0.74,1.181571,1.1024644
0.09706875,0.374,0.9996919,0.9997602
0.0338874999999999,0.872,1.0001317,0.9999565
0.7187937499999999,0.2,3.1511853,2.627593
0.5665125,0.064,3.6268063,2.6815453
0.0154156249999999,0.358,0.9997867,1.0000012
0.6967812499999999,0.166,3.272727,2.7048736
0.17006875,0.756,1.0000911,0.9999904
0.5243875,0.429,1.3652694,1.185143
0.292946875,0.43,0.9997168,0.9997684
0.6842468749999999,0.047,3.794823,3.031176
0.2635375,0.836,0.99993694,0.9999044
0.5556281249999999,0.7000000000000001,1.0224099,1.0109472
0.7811531249999999,0.079,3.7215576,3.1568358
0.94795,0.5710000000000001,2.0966969,1.8038733
0.91408125,0.963,1.1381762,1.0982797
0.1952749999999999,0.225,0.99991107,1.0000147
0.3198781249999999,0.852,1.0000961,0.99994594
0.315128125,0.288,1.0129223,1.0041158
0.57885,0.035,3.8023186,2.7818766
0.006665625,0.488,0.99997705,0.99989104
0.6507999999999999,0.236,2.8192508,2.2746785
0.0047781249999999,0.203,0.9998153,1.0001689
0.5701593749999999,0.627,1.077799,1.038757
0.656165625,0.962,1.0040075,1.0021884
0.6783437499999999,0.141,3.362842,2.751273
0.7592312499999999,0.921,1.0416758,1.0238343
0.4239968749999999,0.555,1.0051767,1.0023097
0.5879812499999999,0.952,1.0002774,0.9998729
0.8462062499999999,0.315,2.8909085,2.4835312
0.3431906249999999,0.46,0.9998582,0.99979806
0.902959375,0.711,1.5423639,1.3593876
0.2778562499999999,0.665,0.99974406,0.9998481
0.30783125,0.547,0.9997734,0.9997922
0.2261718749999999,0.067,1.0004874,1.0001513
0.3303374999999999,0.194,1.3597646,1.1007783
0.4866812499999999,0.2,2.4909272,1.8107657
0.573521875,0.264,2.4125166,1.8795199
0.3820281249999999,0.959,1.0000771,1.0000875
0.913953125,0.935,1.1597326,1.1085207
0.3868312499999999,0.236,1.5763822,1.2183881
0.1216124999999999,0.912,1.0002064,1.0000348
0.5042281249999999,0.922,0.9995828,0.9997434
0.2232937499999999,0.737,0.99990326,0.9999231
0.7028406249999999,0.933,1.0160282,1.0086665
0.4797093749999999,0.915,0.99973744,0.99986535
0.608778125,0.101,3.4681008,2.6993248
0.0247781249999999,0.186,0.99982667,1.0001273
0.0222343749999999,0.941,1.0001409,0.99997556
0.3689218749999999,0.899,1.0001059,1.0000412
0.88001875,0.495,2.2192342,1.891865
0.6747718749999999,0.7030000000000001,1.1315935,1.0703888
0.5558875,0.65,1.0454293,1.0223317
0.3845874999999999,0.052,3.4410546,1.90885
0.759021875,0.029,3.8929148,3.2000246
0.269371875,0.421,0.99965596,0.9998486
0.4172249999999999,0.337,1.2521284,1.1035779
0.3445843749999999,0.319,1.0384738,1.012594
0.1971343749999999,0.375,0.99968493,0.99987614
0.287234375,0.036,3.051502,1.268662
0.3886874999999999,0.311,1.2083793,1.0785377
0.3346718749999999,0.6,0.9997922,0.999792
0.7201093749999999,0.591,1.4472802,1.2698753
0.4192499999999999,0.9,0.99997634,1.0000662
0.53906875,0.8160000000000001,1.0023962,1.0009087
0.6771968749999999,0.771,1.0693802,1.035529
0.8285531249999999,0.257,3.0980933,2.6697655
0.0936906249999999,0.483,0.9997382,0.9997648
0.7619124999999999,0.18,3.3103106,2.811433
0.620678125,0.799,1.0212332,1.00988
0.361528125,0.793,1.0000553,0.99996316
0.804659375,0.787,1.2023369,1.1185834
0.718134375,0.465,1.888408,1.5803246
0.432628125,0.738,1.0003319,1.0000589
0.553834375,0.776,1.0068475,1.0030942
0.623671875,0.287,2.4543848,1.9590602
0.7070124999999999,0.7010000000000001,1.1822482,1.1012015
0.618053125,0.086,3.5588956,2.774291
0.0689593749999999,0.152,0.9999539,1.0000849
0.0211656249999999,0.458,0.9998857,0.99987286
0.720725,0.313,2.607576,2.1570735
0.7103156249999999,0.107,3.5558844,2.943426
0.5997468749999999,0.135,3.2653465,2.5449789
0.2457218749999999,0.255,1.0001528,0.9999646
0.815846875,0.183,3.3717334,2.9169438
0.0144687499999999,0.443,0.9998892,0.99991083
0.2123031249999999,0.244,0.9999262,1.000007
0.450825,0.33,1.4448464,1.2019818
0.4682749999999999,0.85,0.99999315,0.9999578
0.8269218749999999,0.497,2.0722468,1.755404
0.23663125,0.239,1.0001597,1.000001
0.4891999999999999,0.113,3.168808,2.2182274
0.568078125,0.373,1.7744045,1.4422057
0.00054375,0.637,1.0001734,0.999821
0.6749031249999999,0.497,1.625896,1.3813713
0.677128125,0.098,3.5623395,2.8929486
0.2711906249999999,0.7010000000000001,0.99977934,0.9998598
0.1647999999999999,0.718,1.0000753,0.9999845
0.147034375,0.198,1.0000323,1.0000074
0.15145625,0.386,0.9997593,0.9997997
0.288065625,0.8250000000000001,0.9999698,0.9999018
0.522553125,0.8210000000000001,1.0012897,1.0003865
0.2900312499999999,0.8150000000000001,0.99996686,0.99989843
0.4506624999999999,0.788,1.0002352,1.00004
0.4487468749999999,0.159,2.6458914,1.8191922
0.3275218749999999,0.601,0.9998369,0.99980104
0.5473374999999999,0.221,2.589373,1.9718442
0.8463375,0.684,1.4906683,1.31548
0.4868499999999999,0.559,1.040001,1.0185695
0.5962687499999999,0.385,1.8277977,1.4905884
0.2025374999999999,0.713,0.999958,0.99994934
0.7072562499999999,0.246,2.9058597,2.4031577
0.568553125,0.111,3.3501298,2.5348392
0.3656812499999999,0.837,1.0000829,0.99999845
0.1965999999999999,0.264,0.9998097,0.9999468
0.16849375,0.109,1.0000601,1.000243
0.0118374999999999,0.05,1.0001528,1.0000596
0.4313437499999999,0.908,0.999973,1.0000532
0.7504062499999999,0.083,3.686947,3.0914114
0.8978281249999999,0.788,1.3525319,1.2249374
0.0866312499999999,0.5640000000000001,0.9998535,0.99981207
0.75429375,0.718,1.2328441,1.1346762
0.2762656249999999,0.591,0.99964297,0.99983704
0.6890531249999999,0.404,2.0669694,1.7037382
0.57805,0.804,1.0081446,1.0035138
0.86458125,0.631,1.6870008,1.461394
0.7182031249999999,0.109,3.555233,2.9549885
0.3404874999999999,0.8170000000000001,1.0001222,0.9999521
0.8787375,0.582,1.886764,1.6182175
0.1589593749999999,0.236,0.999924,0.99992245
0.2608281249999999,0.546,0.99955034,0.99984896
0.004034375,0.043,1.0001134,1.0000743
0.093740625,0.613,0.99993694,0.9998646
0.67970625,0.421,1.957293,1.6177533
0.871540625,0.859,1.1943936,1.1197908
0.086815625,0.16,0.9999815,1.000078
0.90480625,0.877,1.2146406,1.1370277
0.551271875,0.391,1.62045,1.3393801
0.4521374999999999,0.466,1.0770328,1.0335886
0.7151156249999999,0.558,1.5336406,1.3270261
0.4418156249999999,0.37,1.2471159,1.1075064
0.4814437499999999,0.285,1.8609997,1.4368845
0.7783406249999999,0.389,2.4036052,2.014419
0.7591125,0.561,1.6445348,1.4123552
0.8705187499999999,0.277,3.089957,2.6864018
0.601803125,0.896,1.0031958,1.0010625
0.4048437499999999,0.777,0.999992,1.0000033
0.473284375,0.105,3.188855,2.1798806
0.3548437499999999,0.935,1.0001384,1.0000458
0.4374531249999999,0.93,0.9999489,1.000045
0.6492406249999999,0.985,1.0024685,1.0015175
0.6312218749999999,0.364,2.0642173,1.6730897
0.2460249999999999,0.176,1.0002131,1.0000477
0.759925,0.88,1.0622941,1.0340697
0.0761812499999999,0.667,0.99999124,0.9998801
0.2057156249999999,0.609,0.9998321,0.99992514
0.80479375,0.314,2.8079066,2.384797
0.374225,0.044,3.5039823,1.8687978
0.945346875,0.73,1.5818436,1.3939762
0.12699375,0.35,0.99972624,0.9997642
0.8619249999999999,0.991,1.0812143,1.0582333
0.930303125,0.282,3.166281,2.7912102
0.4199718749999999,0.63,1.0007787,1.0003304
0.8298437499999999,0.621,1.6332469,1.416142
0.56756875,0.261,2.4085793,1.8702879
0.921665625,0.723,1.5504458,1.3676533
0.61356875,0.276,2.483217,1.9718702
0.2432093749999999,0.366,0.99964637,0.99990547
0.934821875,0.439,2.573012,2.2207072
0.452421875,0.902,0.99995255,0.99999344
0.0469906249999999,0.362,0.99977624,0.9998952
0.3704687499999999,0.353,1.0545186,1.0196064
0.6677375,0.899,1.0132948,1.0062097
0.74586875,0.222,3.0998945,2.6087954
0.301790625,0.526,0.9997429,0.9997931
0.8148156249999999,0.288,2.9424024,2.5148132
0.15239375,0.339,0.99975896,0.9997966
0.68516875,0.247,2.8484051,2.3335981
0.908565625,0.513,2.2195377,1.8993869
0.1124468749999999,0.7030000000000001,1.000072,0.99995726
0.946003125,0.583,2.048676,1.7632008
0.0438499999999999,0.432,0.99978805,0.9998274
0.686696875,0.158,3.294458,2.7091968
0.8716468749999999,0.358,2.7643666,2.3762922
0.0548468749999999,0.712,1.0000393,0.99988216
0.1063562499999999,0.402,0.99968517,0.99974847
0.4807343749999999,0.786,1.0005317,1.0001361
0.837340625,0.971,1.0684704,1.0469823
0.1026968749999999,0.925,1.0002052,1.0000348
0.4714468749999999,0.273,1.8839291,1.440419
0.7034093749999999,0.008,3.9662411,3.1114624
0.5820281249999999,0.465,1.4411734,1.2415628
0.580125,0.776,1.0128382,1.0059035
0.618909375,0.195,2.96561,2.3523192
0.7875906249999999,0.732,1.2655396,1.1575924
0.6265875,0.31,2.3358412,1.8712373
0.1540187499999999,0.029,1.000254,1.0001527
0.8751625,0.45,2.3896976,2.0378156
0.920859375,0.943,1.1603726,1.1108618
0.61525625,0.645,1.1187258,1.0614564
0.4442437499999999,0.935,0.99993,1.0000261
0.936915625,0.774,1.4552454,1.3009442
0.3321874999999999,0.805,1.0001081,0.9999345
0.082175,0.064,0.99999785,0.99999225
0.8134625,0.959,1.057192,1.0375926
0.3305968749999999,0.148,1.7828969,1.2123845
0.3810718749999999,0.627,0.9998534,0.9998571
0.4517624999999999,0.757,1.0003662,1.0000991
0.5793874999999999,0.369,1.8402901,1.4904943
0.2468125,0.8220000000000001,0.9999302,0.9999107
0.61080625,0.206,2.881609,2.2757893
0.1140906249999999,0.462,0.99974734,0.9997768
0.80331875,0.106,3.6408143,3.1308908
0.87468125,0.8230000000000001,1.251204,1.155543
0.406446875,0.363,1.1363932,1.0540369
0.91055,0.231,3.3188477,2.9331536
0.4542124999999999,0.645,1.0027373,1.001286
0.579425,0.023,3.8699841,2.799781
0.230259375,0.742,0.99988514,0.9999136
0.5318875,0.518,1.1592662,1.0782044
0.8311562499999999,0.337,2.765548,2.3594222
0.924171875,0.872,1.2486545,1.1611018
0.13529375,0.683,1.0000695,0.999967
0.8602406249999999,0.932,1.1073822,1.0695184
0.0245749999999999,0.925,1.0001407,0.9999711
0.932115625,0.533,2.2000167,1.8882616
0.4818562499999999,0.071,3.4714484,2.3447864
0.7541906249999999,0.13,3.5059853,2.967432
0.8787687499999999,0.296,3.0296235,2.6321683
0.1649874999999999,0.024,1.0005707,1.0001845
0.532746875,0.918,0.99982184,0.99969304
0.751540625,0.983,1.0227891,1.015163
0.4847468749999999,0.356,1.4902434,1.2390707
0.957640625,0.595,2.0335958,1.7529521
0.18421875,0.706,1.0000175,0.9999688
0.1816968749999999,0.95,1.0001167,1.0000019
0.537215625,0.034,3.7855945,2.6501815
0.3504437499999999,0.919,1.0001428,1.0000299
0.5266375,0.274,2.1556418,1.6561797
0.8529937499999999,0.182,3.4204712,2.9924562
0.8270781249999999,0.669,1.4875698,1.3110474
0.8039499999999999,0.246,3.1006124,2.6557043
0.675171875,0.414,1.974299,1.6284533
0.0856749999999999,0.059,0.99997336,0.9999826
0.6561874999999999,0.053,3.752928,2.9561212
0.047071875,0.934,1.0001493,0.9999999
0.771975,0.578,1.6225166,1.3989398
0.536596875,0.34,1.8098243,1.4471204
0.0719437499999999,0.179,0.99994516,1.0000689
0.126278125,0.504,0.9998366,0.99982965
0.8180218749999999,0.45,2.242693,1.893508
0.06380625,0.43,0.9997252,0.9997792
0.7339812499999999,0.044,3.8284879,3.1365564
0.73658125,0.767,1.136205,1.0749459
0.137878125,0.883,1.0001929,1.0000279
0.610584375,0.498,1.4228817,1.2365232
0.66254375,0.264,2.6999252,2.1888099
0.5680031249999999,0.373,1.7740979,1.4419732
0.139353125,0.045,0.99991065,1.0001135
0.6562625,0.796,1.0397099,1.0194268
0.037446875,0.507,0.9998624,0.99979365
0.5005968749999999,0.664,1.0096725,1.0048175
0.927109375,0.408,2.6792367,2.3169117
0.126571875,0.752,1.0001265,0.9999926
0.633490625,0.478,1.564405,1.3304274
0.706525,0.238,2.943712,2.4352396
0.5804125,0.55,1.2064285,1.1071706
0.216134375,0.4,0.99959797,0.9998907
0.683834375,0.961,1.0079271,1.0046011
0.49331875,0.309,1.777154,1.3993732
0.26436875,0.6,0.999619,0.99984777
0.6682625,0.268,2.6944606,2.1895075
0.698184375,0.475,1.7845359,1.4983675
0.8115031249999999,0.136,3.5410616,3.0615158
0.3380875,0.937,1.0001377,1.0000236
0.4521874999999999,0.227,2.1016376,1.534892
0.245575,0.245,1.0001854,0.99996996
0.3424593749999999,0.361,1.0095533,1.0035146
0.7057906249999999,0.916,1.0206618,1.0107936
0.6447499999999999,0.716,1.081696,1.0419636
0.43355625,0.7000000000000001,1.0004857,1.0001473
0.8716531249999999,0.494,2.2019718,1.8750026
0.205453125,0.092,1.0002645,1.0000904
0.56675625,0.599,1.1029944,1.0515157
0.3294781249999999,0.493,0.999524,0.99968135
0.133425,0.051,0.9998521,1.0001009
0.4355187499999999,0.848,1.0000672,1.0000315
0.950025,0.603,1.987442,1.7132142
0.344990625,0.547,0.9995537,0.99971825
0.5741687499999999,0.719,1.0252517,1.0122895
0.6241374999999999,0.803,1.0214764,1.0099852
0.5471437499999999,0.379,1.6587458,1.360697
0.512434375,0.315,1.8370357,1.4475825
0.38868125,0.098,2.9421854,1.7625041
0.92955,0.947,1.1667973,1.1167424
0.310384375,0.155,1.4218283,1.0984414
0.81085,0.154,3.4747257,3.0043542
0.088171875,0.143,0.9999771,1.0000883
0.532253125,0.61,1.0500091,1.0242493
0.0896749999999999,0.687,1.0000271,0.99991655
0.662921875,0.669,1.1594256,1.08592
0.251365625,0.087,1.0303507,1.0048139
0.3852624999999999,0.028,3.7041862,1.9722397
0.3965968749999999,0.416,1.0379736,1.0148108
0.1020968749999999,0.057,0.9998717,1.0000074
0.7517093749999999,0.764,1.1596195,1.0895047
0.931046875,0.85,1.2936817,1.1905199
0.593140625,0.646,1.0876746,1.0443462
0.2929156249999999,0.847,1.0000015,0.99991506
0.0053312499999999,0.1,1.0000908,1.0001779
0.897934375,0.958,1.1250294,1.0872374
0.273775,0.777,0.9998856,0.99988127
0.3829499999999999,0.8250000000000001,0.999999,1.0000114
0.90784375,0.324,2.9721086,2.5896282
0.0463062499999999,0.661,1.0000014,0.99983305
0.93171875,0.029,3.9250271,3.4376633
0.307340625,0.726,0.9999582,0.99987006
0.888690625,0.724,1.4787328,1.3118126
0.5988312499999999,0.248,2.5982907,2.0438368
0.1025562499999999,0.379,0.99968785,0.9997535
0.62901875,0.407,1.8458524,1.5174018
0.0549937499999999,0.012,1.0000489,0.9998714
0.1082906249999999,0.214,1.0000135,0.99998105
0.938146875,0.75,1.5152633,1.3441358
0.352978125,0.975,1.0001307,1.0000681
0.3269281249999999,0.197,1.3060532,1.0842538
0.906084375,0.2,3.4186978,3.0285497
0.04021875,0.919,1.0001411,0.99998677
0.6012218749999999,0.493,1.410073,1.2269893
0.801796875,0.267,3.0072005,2.5671182
0.4256124999999999,0.264,1.6652372,1.2896208
0.0404625,0.008,1.0000303,0.9998926
0.06955,0.913,1.0001676,1.0000131
0.524459375,0.413,1.4226521,1.2164223
0.73105625,0.645,1.3343462,1.1973741
0.698428125,0.875,1.0299262,1.0148733
0.719328125,0.544,1.5914323,1.367378
0.689521875,0.642,1.2538855,1.1434143
0.2175187499999999,0.862,1.0000149,0.99995184
0.32529375,0.256,1.073383,1.0211952
0.8790562499999999,0.026,3.9254608,3.3784966
0.13343125,0.719,1.0001014,0.99998254
0.1638187499999999,0.904,1.0001582,1.0000156
0.244025,0.541,0.9995571,0.9998679
0.4564312499999999,0.648,1.0028135,1.0013317
0.699621875,0.339,2.4180126,1.9857969
0.652171875,0.5730000000000001,1.3249674,1.183196
0.42993125,0.502,1.0213022,1.0091145
0.6111656249999999,0.272,2.498236,1.9809802
0.3436687499999999,0.47,0.9997447,0.999756
0.8239218749999999,0.216,3.2551038,2.8151429
0.2959687499999999,0.55,0.99973184,0.99981236
